angle,x,y,z
0.06053479336221631,344.9133937964022,-88.82817010174607,-3104.647138402412
0.055755896154944765,257.651398191751,-338.3455909150657,-1662.0479557789517
0.08035516933342844,400.0076110096636,458.8514594394154,-516.8672144587131
0.004810461314191759,-146.5586365214366,-310.53650420793474,-625.9065356820709
0.10462860596945267,94.26059876669174,213.33881682553454,-214.08542114711491
0.03471821308524115,102.07431511892871,-440.8689340559538,-882.2378975601522
0.03275320389002047,114.74929993203682,-104.08497023011884,326.7804095841974
0.03538607068918173,-265.002320445931,346.0852794830132,232.01226673143117
0.04164175146774785,-515.6844223001585,16.370584833171705,-1610.182200045601
0.06582150559181889,-196.25127541660163,-244.7687084252575,48.460230770902285
0.0041052956915844175,-187.30275387147555,-193.2373439516429,11.165461263601173
0.011100838762422016,53.70112072555525,329.7363221058139,1065.7077969887032
0.009564013412917138,417.6116001523773,188.9561170349727,170.54284648829378
0.027410442374594737,-478.85717728585655,-439.3678964721779,-1055.7383203346926
0.029708809181666067,56.61059863732038,-58.687824584189016,-484.57708605497066
0.025321538643491875,120.91878563414576,68.14298569683575,270.5975740606116
0.004751062637007252,316.0060901409357,167.21663264007762,407.7358151538151
0.006029841811069412,135.56523077036286,-542.3317733981005,-4052.575595048788
0.09395298092299328,153.4304525641279,-423.86915227216195,-156.71524010988048
0.003364743491848746,-463.9040874734097,-276.6720144868643,-203.76059393513322
0.020644268505520653,196.9733764171831,360.49624755212255,-1072.086793703523
0.03166744746969477,-464.80254521011807,-134.6450541131995,-1865.6047631023607
0.008171139758437446,-337.01139466086903,-147.8077163541342,94.91491348356112
0.014759949542372577,474.66641474248263,-462.8338490637342,8476.889724886436
0.060982159149949415,148.1900233007991,334.675386100355,-305.18266866291833
0.042847193158473955,311.7666954943775,200.13295315715288,-169.68020198605086
0.04970977151050525,-251.32029147087084,-426.0633143961241,-1481.3892749435697
0.021629511737608895,1657.2091220416346,-719.1455880081626,-6954.975935558135
0.012292324837096488,-87.91577144088326,-53.74774153781746,-71.1113799389401
0.005745820535628152,-287.6241519974401,235.3927306860508,-732.7955440231315
0.029763792168860957,-392.26038799579385,292.7723807067928,-756.2802088172771
0.0018756708579993613,74.4987441712989,-127.05990176642035,223.3579444114539
0.019367556550098447,450.5455787388638,-10.920188381312503,-1205.8117181452749
0.0536588025583838,-150.56583404093345,-232.08059098787936,570.7224296756974
0.01694308754735425,143.54404810672895,146.15639058438077,-113.90915113098424
0.06582553910610722,103.44408439958085,-450.159757072051,-1268.943174775246
0.045016447091612254,-257.04144927974573,148.18696464235495,-381.15529373363046
0.024606631079712688,102.46137821724535,69.27440213466684,-1776.5113729871052
0.008856468866454295,-150.9313729874538,-371.72607471428404,-322.53099030802105
0.023966619026789766,2991.9072013860286,4976.3541582744665,18557.500598210412
0.02036599392911152,45.17363525670467,-192.1671473714412,516.8767528995648
0.04540555044981348,66.12152195279793,451.96509519700385,622.579515523006
0.16342493973802236,183.05031002205703,-83.93681410751482,-375.02485365835963
0.0028271395024279046,123.88814026500621,-167.22954235703384,-3772.088593800423
0.130075008345423,295.46101945752775,-92.39578505049948,-9.931106983684685
0.0709102122340687,201.0350624622805,230.71157556202945,-340.4671125369288
0.09562557684773466,-272.5463375765798,-92.15662482406833,-484.7117818889451
0.039830905255651756,-189.40942754629936,206.77456470508335,-279.3047182530488
0.06451313059261073,244.89266954321064,-188.99500753190898,1119.283529645008
0.0033817005623628994,34.929956249905246,100.1182035527301,-595.2318130558979
0.025621765740373923,211.80235863782332,310.23249719987,-432.1718074922444
0.06508295713664924,-108.46397694778159,288.5388192208144,-1497.6807528019467
0.07834127940151688,-22.42499627437377,4.410247483249499,-375.171891609446
0.12330946652598596,-136.71955296690828,52.62348068611723,-511.7564978991158
0.10637219979655257,-90.49142703158788,148.14093125816981,78.73642117245754
0.011539901976020358,159.06357187182604,-192.490852043275,-857.2705416111509
0.016831855991480515,-302.38705240068145,19.787928021393896,-905.3675960492067
0.024236889428647327,90.20681792515688,18.541964904480096,-305.8923601680262
0.018255005154820265,377.54316588956124,-353.0761278514932,-612.2869055034057
0.008276085436040895,-433.10667408886246,179.17095151284218,-2166.9937561242887
0.16559253163810717,-100.24256573930519,-264.9192904576985,-298.9454912421268
0.029985768272354014,847.0342996013773,-584.4715155682388,-2295.0993595493637
0.005335401132406731,373.8663428205638,235.78217847508284,790.014845161903
0.1353743246972706,-230.03182227517004,-225.80919691020745,-709.0888852811033
0.010567158507795849,-215.55952211767982,229.25808715777356,1469.2191618120876
0.0380439447795482,402.69927545184476,308.96417963249905,-875.3777460656199
0.021806851158508153,-27.226702083906826,382.2628556984876,656.6180963486979
0.015358919980110037,191.07770384522405,29.876816402273597,-1686.4160412391084
0.059746003776042646,142.69329738993093,302.9583668993623,98.43004068093444
0.012148411549528896,84.1361287792036,-551.672973696293,-2224.365075578729
0.04719927152985972,-201.88911288999225,-236.22727688374113,-170.0698389267601
0.08784449734061345,101.60235747217027,144.1001764775887,-684.3737691794231
0.10371544340455761,-316.66178548705466,305.4559635136694,328.79957682998213
0.14148863230434242,12.763657549249164,-385.47915846186277,-244.7826678991891
0.06501835202506698,-6.562821312147918,-140.99643954605403,-54.68451762589984
0.015877249708679986,64.52201791867222,120.03328105322939,89.35013613390151
0.011519710211698956,-192.44870536663643,-24.74465060505608,661.0532440209483
0.007444137959163341,-198.68251882550683,481.49615251006526,-1101.8633461300913
0.007538770446058134,1987.3817145965727,-910.6845602038186,18128.72993702987
0.2703143312369883,-290.4658799796104,-145.66856582198432,-743.3633936185927
0.014429625341138055,-37.073388821688255,254.49022722429868,-1169.826417722803
0.05522196807399824,56.785074374595894,-123.43240948994314,298.74882061238156
0.0052367012682500306,-366.24799033295756,-51.314586775330206,-42.15866916749383
0.009096213596931942,-177.7735793528691,153.66103009720638,499.41365966959404
0.018446510851201355,729.1707245957097,109.06579267469888,-3022.3139061472793
0.062153918622586,-73.71647961456682,382.4724547270166,1694.4573278941216
0.003369196581463078,198.51147256860133,-1347.746704926566,7359.393203041458
0.01673735253935398,-115.56626507008235,-416.0854184325628,1385.0499955310966
0.09485009105320096,-407.0824344755141,-349.72370575466607,-1179.3817516900372
0.000492577622024492,106.0905906392189,-333.1396451615685,430.49089609693135
0.05013076770234874,-453.98774259197216,220.01389214913002,-573.1384297764178
0.01876845389225895,84.3016615821085,-93.87021182964867,-145.48089002199026
0.0008560342653842584,535.0315208035903,-567.4987263316592,-2430.932401781651
0.021332641602493773,127.87572275149226,-162.54291777060405,1080.869297062909
0.013388214138361146,28.11079066633677,-488.16151706692415,-1814.088162431037
0.010517332460232596,-246.4000803309555,-220.98667617285145,439.53830831879793
0.004795068147752464,310.06520008196657,-1181.8934677631428,5963.632637630737
0.09358875480277935,376.7965785056852,84.92175577871662,-16.865733760035027
0.09329629725273482,-98.39049611609468,341.3736120516013,-298.4415904658628
0.04974182272992936,-186.80579387759843,-247.16443292830832,640.7768406223452
0.022334609787562992,-113.05913251899082,-64.91972378539005,448.13046238190975
0.006704742463535512,-213.10348399432837,251.91782451872237,-215.97863350815538
0.008762460439170028,-372.9491122149243,160.62608496621172,-331.459548510982
0.10539841442914699,-410.2826356885798,1355.7843946017813,-4464.6797583939
0.005012035258006805,-169.2043316899581,395.28056888616146,248.8160023091956
0.017524696638714785,219.04741063827396,103.85521374487118,-1089.0942615745776
0.05721732446462139,208.16868614428483,53.52234257171272,-714.0795263270381
0.0577855129079423,-308.4009874481719,148.88702633754616,-434.9544978681303
0.009667135299624027,-315.17906267919955,137.21790298289613,799.1537146113005
0.07358222065489503,-449.94778131418,-178.92194331724653,-489.3059763301631
0.013491867758244406,-89.1780170284089,-62.21909616650083,286.51522594546066
0.06701535254825514,128.74794690296332,-308.656765524785,1160.6551608096565
0.08458096599622125,-230.64266145143557,-88.11967204350711,-199.42412704933378
0.0921316440813429,3208.738288231487,-46.618325983436364,13244.984014277534
0.10760201428871735,-211.58985845867824,392.908062228067,-1536.709986458695
0.009346569336085414,241.02198415071587,-350.26396845534754,-605.1780556463535
0.00970712666786788,-356.93640499434485,-51.43981332123475,531.768921039599
0.009671261799667642,-305.3004839205762,-76.38974865166307,-2235.043453954252
0.007852680267394567,13.652116015174578,200.07891257447943,338.43941381049103
0.005494031505269953,190.65415518134984,358.93264285832026,-347.46486025394813
0.03180959634647331,228.74789328403637,17.29419383948983,152.16177023124158
0.03225631259205409,-85.31620645463482,123.20567241099883,1928.9777399424588
0.07807398418225296,67.96430736142958,30.613546831677162,-375.34006242293094
0.03134440853714873,-228.1545619838028,-243.14704292768113,-13.987226528049973
0.037808314514625546,153.46957036670415,232.8985851710737,-135.36187913316917
0.013711007117779176,248.29851651516793,-443.06259121915895,653.5958025147053
0.19847895940823326,-381.28622921512556,335.2411357813857,-355.1424954944079
0.013747484715444971,35.59167352066001,44.74349784057162,332.8803663871497
0.008110621597482858,-252.18133372818693,-228.16128315055454,-237.14726643623885
0.021671349180666225,-193.63315970745145,81.29023629951433,57.513292724549956
0.13778262019774654,-473.6946794922023,-379.69805819423254,-122.68875037501641
0.045166964327671526,230.07971527992353,-315.39476423530255,-844.2816284961209
0.11456511865492519,20.08476380064012,154.09850283589103,-81.15136808009584
0.0005295510717981654,-58.22149582943314,153.19419667760997,-85.5280590670003
0.1300501899545167,-195.38633876871222,-370.96412953136075,-676.7471852716666
0.04554210816131436,301.4421239308397,-193.84755628851573,1542.085435112467
0.021032659391288146,-67.35970023245325,144.5679189244908,786.079645266047
0.0017899994676425883,127.97259059233149,-75.14501479181615,-592.991337431245
0.005728684647420451,-621.6594896618075,-735.2828965436966,2745.541678117454
0.004731961410096204,124.19905526487578,473.38169112031113,-1122.3689912978648
0.2690341159574597,68.49915001548085,191.03395378236428,-359.9264124069497
0.012334416672434973,193.14676824564447,427.17193835838816,1793.8220517075752
0.06890574283949412,-572.6498133482849,-204.17109798977347,-1502.8500765559106
0.01767281038331706,45.342953447623294,-171.5825850318646,52.683720510729586
0.014489668569259208,116.62291985324455,-38.22005362968019,1558.255957406938
0.032264362817963396,151.82536423900638,95.68700480613025,-611.1824816708813
0.0273198167443899,365.1635384532552,263.76514587523104,-579.5309143542295
0.011688450214416165,-160.43503701508317,529.9477268381227,1652.5961785935165
0.030461954233245336,158.5642971563396,165.22994491169152,-194.61859694111155
0.018784258119049622,257.017483028353,181.5092314847929,1396.5753352486108
0.050377201540384726,378.9206675280804,410.97144239714095,-758.4888432758457
0.018459858879253162,46.26500728010045,-224.6631926219758,-920.996369236359
0.08338010492080619,-127.8357178791307,48.650893502831686,-590.4965053747102
0.041792310359887716,65.67669312470119,-235.99046336420454,-38.93552791757986
0.03413826404380247,-255.77696913724765,353.62617813784993,-1755.4537249046944
0.016659984505649376,259.1652637907514,-58.02283592142453,-117.72761042003583
0.06046075886583899,-393.032242771909,-423.9956848387157,260.0639151615338
0.0019046910372761193,771.3480533953735,-93.26836024284279,-2180.6081282492432
0.08609741650191605,-61.917792145179455,-51.931384299844694,-1397.1284766887525
0.007773551323965265,-182.477958407259,-398.78733723409755,-506.64229343325485
0.057747119123877255,145.75967202205686,70.16648152284313,-34.99441061730579
0.18716294729451854,-43.52694813284869,42.30495221767494,571.1858916963738
0.009178285433604917,-304.2399792136668,-1.03890119582351,352.217768537246
0.06072104259573613,28.49719466644693,-180.38703852677716,-622.7854465505507
0.1090621038440248,-49.56936576465081,-107.63742836834905,134.67539842615815
0.028228991993062977,-398.505900424855,80.57311589942626,-333.17652639825957
0.07402368875930877,-202.82665234638654,-311.331591709859,-1137.0703723593335
0.025962661285144493,-202.7079353270891,244.24866542933876,-500.04427333503946
0.04303651875960325,47.340863583409,385.7762162470342,35.52669792737663
0.017458847705407038,-566.9504055814189,-559.5131357404276,-3167.0220929577554
0.01902038286977403,1344.2228322654119,-3765.9758150997895,-11488.22799520821
0.006461214239972189,-613.1597518929536,-181.41943222137326,4756.644696867579
0.03844357270706012,1323.6086036819634,53.733925567307594,3997.9283885214018
0.0723105904059524,406.3879264342719,-247.42014653563075,-1077.2801726726902
0.0077600834667643,-216.51960536055836,-232.54048403442894,881.0892675958228
0.08264512859191646,297.09123972465625,174.2550247624401,-268.9815680787502
0.020190719129149683,273.4382698175137,77.94670877782102,-1686.0555882745084
0.03528852631005387,86.81556442570957,-2.677629610238445,86.94189006962188
0.018681835821737294,36.78487319373025,-10.80582211572846,200.80948984558313
0.19149326080934512,267.30457162418,611.3160646394524,-1541.93103662603
0.014476518891710873,95.71259910599171,-128.2904410158849,-90.82982723453006
0.021913188146347188,-61.38465489344528,108.61176836428484,220.631312696269
0.024501823880139908,22.282592682975448,469.07923772322744,-969.8563258713007
0.018478592445076675,198.3179936880457,-312.8062338934792,-623.5346010737182
0.026446002621493592,-169.2427110796074,-148.17362494212705,-213.1766188425329
0.015069016713411276,336.1101960597063,-319.24505947957243,940.6700435774025
0.016404054251497074,-14.400241011832563,405.1515743344014,125.92281938624069
0.03290855830137672,129.75858449407545,115.8384372627861,-564.4427813760193
0.002910786074298239,395.66187856423795,-231.02213240160063,-400.4299564522696
0.019641319154273185,74.7689631201598,397.3635136545315,-353.5112783125972
0.01804323317244654,90.53980258341318,-522.2188328585648,-2217.9797439477657
0.0019927195523345887,-355.9300841770996,-94.71430728211199,-1026.725487063037
0.009192262096635213,-308.36264545446454,255.62733123648934,-4796.1774330404605
0.0007483742452035862,238.37370942500894,295.81439835788126,-629.7543124941999
0.018943647147208934,-5849.140708710187,-11294.219356556645,38202.1309538816
0.020500393270715265,-0.5801882464366628,-251.28804122566856,-283.0739075251852
0.10964379393973421,-340.974486939842,299.13913100632897,919.715124885871
0.013240886204224773,117.80667024267186,82.08359643148616,-660.403272321279
0.024381127306364384,351.30290433146826,110.37994308047533,-1306.5911336294926
0.035339975397549336,-163.76574468396038,-303.11457791339245,-787.9463621260782
0.09011853939996808,42.52549118686596,311.275723197979,-241.21016799764533
0.014716516033299846,37.11066976147895,-35.47727567218219,-296.7711146712549
0.006499222713853542,-78.38283718719538,-400.5159464668217,-220.39613943988718
0.06449835327913381,-101.26643624917857,166.4539181912658,323.0456273434568
0.005824069717209183,7.052246867646188,-220.705366353197,-387.1655457250014
0.04308921762422197,226.86625892654865,-324.96261964495784,-169.4604153198768
0.027715098385639347,-22.338931079900078,208.46201347552847,665.4412426869462
0.01296393394607369,338.8983392146863,-199.1450494876642,-1465.8531010748416
0.14961455892046213,599.4057939189577,-1999.7735974011568,-7755.696471831094
0.02655722144960296,-438.1112723428371,27.53763105922924,70.50740120257058
0.06674048893554914,400.1217674882472,251.6842677166399,-569.570683502279
0.05105002700835512,-57.539838132103114,79.14844673718659,661.306456886182
0.005575071895301782,-161.45607657877844,-288.18874527691764,-52.01617853298717
0.10704252291432038,136.26466541352283,501.5667349331743,1411.0820794047531
0.009131484165715149,59.137019651090824,-238.39907485812503,510.13606828299555
0.031476170791660624,128.59761483203772,342.7790630923297,723.200798458971
0.11986192587045476,-96.14470952494972,-92.62574482857156,-403.049594899149
0.0651811694803914,-105.08005311246745,49.33448039845565,-240.5549382308535
0.11117586020372087,235.34998674197453,249.23713398773128,-882.6598903178653
0.023642380032860812,-6.809053159750178,306.3108377295166,-318.4671688247411
0.04258163723603177,-33.845383293635756,-192.93537256565898,-954.9968847523501
0.01404652842155064,56.12795420183627,-349.2131804006594,-369.34422043323474
0.020942550258832657,440.13845647771996,-401.7633947966816,-1790.0648498783858
0.13578820827948504,-35.193902990239444,168.5222585455089,-202.73884647644923
0.06092331462714642,246.18152955746885,317.4760367667101,220.13300790267704
0.19256006649423613,-114.66468967961296,312.8750559595707,-346.39657314456036
0.0026472029493166643,507.30267238218244,328.1663346024558,-1231.1982891535886
0.02406602206926385,-110.7736452559217,324.3567336735746,-907.8983058050546
0.07408989311136709,-161.4082256338221,299.82942924467534,-698.4198213656346
0.07582382300620381,346.0177305566941,12.349009868067938,-2221.7159545271497
0.030718270457029562,-54.75817160453128,-251.01398648865,-263.233462530602
0.04426207511635459,324.50419351136145,-6.183516167913275,-754.815191439086
0.015620201770419022,-587.8127585773886,184.97054791574263,2963.393366987741
0.012934014267991258,618.5808872096704,-73.99575548408987,-2635.8946877303315
0.15412992093382896,138.36816389161314,-194.3695823127856,-739.2772561291168
0.31791066959217457,257.7671809423881,62.340769401749085,-398.67572614820415
0.008197771972276514,-408.0672345731726,-200.20880102595842,347.09756819330266
0.20382581449062592,-190.0979338946741,-84.06126765645512,-658.0475653051062
0.034646922199177706,-158.02228594254433,456.7873077650577,2294.4036676536375
0.020820551680713385,262.5312496668264,73.82267151066307,-131.10251773859818
0.10571986568734557,113.98551159478214,-395.3695631515145,916.9840452327973
0.02013381558537811,479.7726386620758,5.867144659252716,2810.4861542595722
0.09212016332680427,215.84664472768497,-258.4514197244696,-299.29255684334674
0.09797816212835053,230.7973348795649,-86.22749805010602,26.9648068523677
0.005975507017970026,996.7911028536571,-42.12072704163672,-3447.567479906361
0.042378851474362544,-368.8869839680192,-118.12775322825206,-412.9131447253323
0.007050402836977847,-233.05871966251,-72.34462888311373,933.958681690463
0.003245560552673372,407.13772320629477,-129.90331222139528,-635.3057366803296
0.06583491706808883,97.31923970016646,406.32864364055627,-371.99017890165493
0.003475298281441834,56.555635067086904,352.9857949641817,-480.1230245837708
0.0022271529733302667,192.03290250984412,902.1732235384056,3418.655656409176
0.05302618329350647,-249.40122339309568,300.9646977617096,-437.7756950125451
0.0700811578929429,127.98243573763199,-37.310057107663816,73.56660769932807
0.022600648128655646,-59.79603527929625,364.40552469314025,1193.1638935110743
0.0011389873426500478,257.6621093317341,119.22373200571649,-992.3954260619694
0.0009056148362558941,-1181.657597015947,-3696.996884747141,15866.347753096747
0.012481301761531094,-359.1857248025018,239.75356621290257,-145.30545912668356
0.0014000974067475008,463.0304212611562,-54.9126765184663,-1170.6510098829654
0.07845373853746485,-83.3835397650117,-310.6787809810622,-184.83242379273474
0.03328772956254194,-489.0012845521528,125.21396444656914,-1464.4633983732406
0.0036458834988825103,809.3355700258386,-822.9773926684784,4221.53207417084
0.007324638148055192,481.7807002868127,-262.9555712302865,913.0626523057972
0.12220645513173754,189.4796054516674,377.48825446790715,-466.19802611380385
0.09451133707435452,-303.530972882437,-259.29166749140495,-370.25258359818497
0.04314652478648145,-158.85882746629383,352.8886230323884,-385.85936886853
0.09436027009247283,-147.001042681422,288.63062199007936,-439.33391198480456
0.07981331862523769,-190.82598037376368,-286.8973497951705,-1407.4970481552139
0.07148738396080055,-200.30730419971758,701.0745588621382,4017.2635946544287
0.004519583769911411,359.6748837046297,-22.782864030456558,734.9316421226257
0.008645775602508975,-252.28325614901902,86.41878133394562,1638.5822194655493
0.11520910979259158,74.32413654853252,-446.38896874267,-701.4736412295508
0.037761782628281976,-296.0940079734836,-124.41348252028692,-568.7033845295996
0.152588755008804,-231.3962113455304,-155.5915138349606,-250.5640374969734
0.06524151519571275,-285.07651997658763,-23.849591446586206,465.607174802969
0.05776013396862074,-221.91283666949704,-127.68480911147874,2422.0786269397677
0.06440908062641817,355.048672040553,60.80829764126541,-494.4028465361909
0.004482701709084749,-76.10534651682599,-102.62252550458562,56.28927157328144
0.01696314505975904,-280.8477974576822,-103.0264984513311,-443.48183243397847
0.01766951934557958,-153.12450477132165,46.58174252294352,-118.75572480170865
0.11100189737823533,-185.73585128968745,-184.61294432560592,-252.4859073061308
0.029156140303246293,-186.1915152677132,17.358834115873407,1218.768389831309
0.014193712584048201,421.4683928595259,-247.67174799265595,-236.65573921672143
0.022246559395841737,-69.04451380738116,309.08284592384786,-351.4668087815646
0.06383979439937794,110.92107358305309,238.8626088742871,-176.4082595937329
0.04316803694670565,53.31296049335999,-179.67531261102454,860.5664064173085
0.004594716370067146,-56.8682973634668,144.108762410194,-685.594492812296
0.024314589662054506,31.800716015587355,-418.9920987978759,-1141.3277179908177
0.09323257192663485,-318.7463931156291,-149.36137679828937,-108.72536291181439
0.13539280363702424,354.28019291728697,-322.57452532025366,-740.0913038302277
0.006209578656787512,219.09768611794675,43.343027441222546,1031.6262838999037
0.05932605824057948,-162.75456272378688,86.88981955286306,259.27801430044485
0.054762472393864135,-131.3194011992171,-26.2329901419874,-206.6271817754057
0.010594550336268252,455.0949055678185,-403.28502241304193,-911.6399695564028
0.04525851242443184,55.740878378819396,-96.4860866166465,-723.9588972951183
0.07155132722392125,22.150438010105972,130.44233308962282,-84.46884193713538
0.03441486642377004,123.96101464804264,26.027982335129014,-583.5999418051059
0.050516007460309174,-211.62968844774582,-136.43842347884487,-259.01642131884273
0.020231266293279326,42.27470539687238,-230.1062859535192,-442.38544847194606
0.05006723096326906,-627.7925237946957,152.51247156423358,-2177.093696832487
0.016089851414206664,98.57143532542881,171.63400605287387,-245.0228939829837
0.01667502921894859,323.1614603564052,274.4605821011861,751.7469213871902
0.04177568984481695,366.8488785869204,-65.5726870311633,-80.53381386385047
0.03127202543545656,-356.8994880029611,-157.30386414323127,142.39321249405884
0.006882348680699158,35.428324422358386,22.111870651093586,1972.2440983192346
0.003738942794759205,138.298874120797,-427.46391869345223,1486.400003514998
0.07067082580177102,-26.53984865611998,-339.65967411987435,-428.3593807985016
0.13555854945654885,196.09539800083456,-419.5023754066532,-1647.0642566299948
0.03524698297811981,232.4872051818671,-423.05316790795075,-4636.199180029958
0.05833459803352782,169.4075421238736,30.816104492984195,-808.3572243427067
0.022550230502910572,347.2373200630815,61.28110226844474,412.53548887558213
0.0011948246373014414,-280.6518519086569,403.40587428842247,1612.0361063801056
0.07049002463449558,-88.33801966560095,76.89588242017476,-205.6928858671559
0.2496885929088118,-104.91128409085695,-177.99295377111014,-299.1249168908875
0.012739523898743645,-288.0498950603601,-70.59107841656707,992.9531731680879
0.03500729017994191,264.9036668105904,181.7611755238059,163.51447678670945
0.024784460235682277,-411.2728479204985,286.94247056351725,-1177.8931639216758
0.02061355440132966,-370.44991273843027,-177.43733444386697,-341.48396041105923
0.28639993560607796,-282.01443777090776,-467.5874134426948,-809.9434559399369
0.10847586894575821,-63.80375960530387,1.8079464345915568,1601.3159245359393
0.007837006789084732,-436.13975740664995,388.46587391681794,1401.5586906257256
0.008455337102600286,33.34659914315725,-334.8468049650106,-329.63968313169926
0.08727065747276551,-105.78543767401622,-252.30948523782183,-158.27008544106207
0.07241783780224068,163.5147469334545,-318.9512739712476,0.06750494445429922
0.012687692386140077,-176.97394761089248,-94.43614980309357,-30.590005246833584
0.0634714271661657,372.89599362599245,-157.92751314294736,630.5372660826487
0.015702817845307103,259.28177132788085,90.42056883147877,-1376.3842402119299
0.003477460857558349,-210.31010505573653,-22.068309359190543,-1333.3333431852852
0.0037581153056640716,-246.56853534566872,-192.44900894490758,67.21873902828781
0.01079888952431734,-162.71512900256198,-174.01546994230245,-237.88070271193607
0.024279662602274536,-89.01242235477984,-73.74370033478647,205.63867347639763
0.004025082219026781,-290.71286151160155,-299.57357604998157,2169.2728128941326
0.08902032394054835,250.2062566524779,105.81982448500727,-515.4651920014403
0.04588887359210922,-324.6559908898668,-123.87644443647923,-92.36040238773842
0.015719075292855635,-41.01304861565809,-12.67623041080612,396.1180691196048
0.05301368342705181,299.5483860173973,-130.0611734860591,27.741138365559095
0.006801704748073151,-585.0672436914246,-988.0226770957252,-13920.118860254079
0.05234210938354726,213.04398983972283,-102.1680653339832,-309.15641447774306
0.03129879486009667,-250.35029186948765,-182.53870719580394,-335.1759225009608
0.018568338160596623,-37.081926304049716,262.0705944639235,698.2827530378564
0.06006222426919645,-12.591361339691943,-216.2121004056913,-316.81782354552143
0.08185672329793439,118.92176996959448,-3.2844292116840847,299.1436735622948
0.017224206185190816,-182.89293312017372,-295.12392327429677,-577.7762979667325
3.0061054525148365,-265.4522217204043,-273.960079685739,-1387.5770566860358
0.1070306715360536,278.3176866921537,-325.975385527697,-565.1731984271155
0.23111504274709216,53.07608318070663,-425.7584348080097,-561.5202153472846
